StationID,RzSocial,Endereco,Bairro,Bandeira,PcVenda,PcCompra,ModCompra,Fornecedor,DtColeta,Cidade,Produto,UnidMedida,DtInicial,DtFinal,Estado,CodIBGE,Place,Lon,Lat,DistMean,DistDev,DistMin,DistMax,RefinMean,RefinDev,RefinMin,RefinMax
51,PAPA 5 SERVIÇOS AUTOMOTIVOS LTDA,"AVENIDA BRAZ LEME, 164",Casa Verde - Santana,RAIZEN,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA BRAZ LEME, 164, Casa Verde - Santana, SAO PAULO, SAO PAULO, BRAZIL",-46.6531995,-23.5135466,48696.798166351735,35748.852608649875,12220.835150353982,100348.22388482507,1006969.684242388,903382.1412019153,22349.026627423093,2670445.9789911
52,NOVA LAREDO AUTO POSTO LTDA,"AVENIDA MAL TITO, 1688",S Miguel Paulista,BRANCA,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA MAL TITO, 1688, S Miguel Paulista, SAO PAULO, SAO PAULO, BRAZIL",-46.4297669,-23.4954417,48144.150575798565,37614.810286104206,3207.61996446425,112170.49870965816,1001170.7005594549,903365.9329151129,16907.22926848533,2681774.6560449293
53,BRIDGE SERVIÇOS AUTOMOTIVOS LTDA,"AVENIDA INAJAR DE SOUZA, 40",Freguesia do Ó,RAIZEN,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA INAJAR DE SOUZA, 40, Freguesia do Ó, SAO PAULO, SAO PAULO, BRAZIL",-46.6883369,-23.5049136,50066.62619491336,35439.72022411477,13000.03054736859,98014.68979127874,1007809.575350594,902718.0897422173,25786.977256859052,2667630.315446044
54,CHAPARRAL COMERCIO DE COMBUSTIVEIS AUTOMOTIVOS LTDA,"AVENIDA CONDESSA ELIZABETH ROBIANO, 2222",Penha de Franca,RAIZEN,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA CONDESSA ELIZABETH ROBIANO, 2222, Penha de Franca, SAO PAULO, SAO PAULO, BRAZIL",-46.5777517,-23.5272096,47208.17369647811,37460.463607014935,8462.08541592635,105696.74910445556,1005164.4357513144,904519.414212539,15827.737215136982,2676055.7622814765
55,AUTO POSTO DESPORTIVO LTDA,"AVENIDA MAL TITO, 2400",Sao Miguel Paulista,RAIZEN,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA MAL TITO, 2400, Sao Miguel Paulista, SAO PAULO, SAO PAULO, BRAZIL",-46.4232725,-23.494329,48342.23683008275,37577.865862341554,3365.374993153421,112519.00819878074,1001034.6457872051,903297.1616442157,17245.8717083271,2682053.2510723765
56,CENTRO AUTOMOTIVO LYON LTDA,"AVENIDA PADRE ARLINDO VIEIRA, 2769",Pq Bristol,RAIZEN,3.599,NA,"NA","NA",2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA PADRE ARLINDO VIEIRA, 2769, Pq Bristol, SAO PAULO, SAO PAULO, BRAZIL",-46.6054786,-23.6436077,50384.33255962667,41497.14397718701,4275.538456576757,115288.23908143415,1009190.0041607227,908883.4628183295,12536.047489793422,2685084.833368317
57,AUTO POSTO IRMAOS VENTURA LTDA,"AVENIDA PE ARLINDO VIEIRA, 727",Vila Merces,BRANCA,3.599,3.079,FOB,RAIZEN,2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA PE ARLINDO VIEIRA, 727, Vila Merces, SAO PAULO, SAO PAULO, BRAZIL",-46.6016956,-23.6286297,49472.49972463838,41382.380662798896,2664.0323221153208,114024.16634297582,1008601.3231535336,908386.7449100654,12211.008945921627,2683933.3634197144
58,AUTO POSTO MARINI LTDA,"RUA INAJAR DE SOUZA, 550",Freguesia do Ó,RAIZEN,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA INAJAR DE SOUZA, 550, Freguesia do Ó, SAO PAULO, SAO PAULO, BRAZIL",-46.687174,-23.501028,50023.86335680501,35258.70825691847,13138.986845799183,97695.84913644432,1007675.8671851362,902568.4637355764,25943.81597489658,2667342.07503377
59,NOVA CACHOEIRINHA AUTO POSTO COMERCIO LTDA,"AVENIDA INAJAR DE SOUZA, 3535",Limao,RAIZEN,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA INAJAR DE SOUZA, 3535, Limao, SAO PAULO, SAO PAULO, BRAZIL",-46.673337,-23.4785434,49494.305047769725,33980.30724522022,14901.306241569157,96230.90035953878,1006705.5807708577,901748.1814426718,26439.99552082145,2666085.342692207
60,POSTO DE SERVICOS PETROPLUS LTDA,"RUA IBITIRAMA, 532",Vila Prudente,BRANCA,3.599,NA,"NA","NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA IBITIRAMA, 532, Vila Prudente, SAO PAULO, SAO PAULO, BRAZIL",-46.5846951,-23.5863113,47654.51534320963,40425.739558283916,1896.8043725312284,110849.52214099285,1006865.7488829377,906927.4139951742,11995.585848266273,2681047.9043907304
61,AUTO POSTO VITROLA LTDA,"AVENIDA INAJAR DE SOUZA, 93",Freguesia do Ó,PETROBRAS DISTRIBUIDORA S.A.,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA INAJAR DE SOUZA, 93, Freguesia do Ó, SAO PAULO, SAO PAULO, BRAZIL",-46.688669,-23.5039871,50062.77022461399,35376.159860780164,12969.714732915465,97908.46666797025,1007796.231239455,902676.9699150578,25874.295932440848,2667526.4606012385
62,AUTO POSTO REIRA LTDA,"AVENIDA INAJAR DE SOUZA, 455",Freguesia do O,RAIZEN,3.599,3.118,CIF,"NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA INAJAR DE SOUZA, 455, Freguesia do O, SAO PAULO, SAO PAULO, BRAZIL",-46.686817,-23.500853,50018.77612601319,35260.79946210095,13176.616822401356,97696.64473025127,1007660.5886074705,902564.4341850411,25926.033455742043,2667346.654548227
63,CORTESIA AUTO POSTO DE SERVIÇOS LTDA,"AVENIDA SAPOPEMBA, 1213",Água Rasa,RAIZEN,3.599,NA,"NA","NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA SAPOPEMBA, 1213, Água Rasa, SAO PAULO, SAO PAULO, BRAZIL",-46.5698602,-23.5656496,47308.170240312735,39506.166051668,4416.221865973142,109706.74212210359,1005901.267497552,906198.6355606988,12131.528414574166,2680019.523682562
64,SABIA POSTO DE SERVICOS E CONVENIENCIAS LTDA,"AVENIDA SANTO AMARO, 1.543",Vila Nov A Conceicao,PETROBRAS DISTRIBUIDORA S.A.,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA SANTO AMARO, 1.543, Vila Nov A Conceicao, SAO PAULO, SAO PAULO, BRAZIL",-46.6730195,-23.5963844,50588.5593922597,38798.022617612674,9008.264847711345,107449.92773293005,1009835.4501809169,906473.2302708537,20019.12415669467,2676879.7506990763
65,NOVO BRILHO CENTRO AUTOMOTIVO LTDA,"AVENIDA PAES DE BARROS, 1999 TERREO;",Mooca,BRANCA,3.599,NA,"NA","NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA PAES DE BARROS, 1999 TERREO;, Mooca, SAO PAULO, SAO PAULO, BRAZIL",-46.5878772,-23.572437999999998,47549.92209614998,39668.49350782351,3456.6587326378844,109368.60703487831,1006584.5227517223,906341.7556547126,13093.57566355961,2679597.345502377
66,GUADALAJARA GASOLINAS E SERVICOS AUTOMOTIVOS LTDA,"AVENIDA SAO MIGUEL, 9291",São Miguel Paulista,BRANCA,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA SAO MIGUEL, 9291, São Miguel Paulista, SAO PAULO, SAO PAULO, BRAZIL",-46.4495568,-23.4929635,47604.93659625783,37471.4511054071,2952.770692764719,110634.19994803159,1001469.3028054661,903300.3588100718,16642.78172777359,2680393.391874985
67,POSTO DE SERVIÇOS DA PONTE LTDA,"AVENIDA NOSSA SENHORA DO O, 1693",Freguesia do Ó,RAIZEN,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA NOSSA SENHORA DO O, 1693, Freguesia do Ó, SAO PAULO, SAO PAULO, BRAZIL",-46.6895712,-23.5054989,50085.602645102896,35430.79685409055,12872.162254928799,98010.61655714529,1007862.1750537197,902730.9514161567,25852.19825095605,2667612.7021808056
68,AUTO POSTO BELLAGIO LTDA.,"AVENIDA INAJAR DE SOUZA, 3550",Do Limão,RAIZEN,3.599,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA INAJAR DE SOUZA, 3550, Do Limão, SAO PAULO, SAO PAULO, BRAZIL",-46.6729295,-23.4791944,49484.81333149908,34025.61519088979,14926.014987527231,96314.15003180965,1006709.194618067,901779.0284770083,26360.550622493396,2666168.349654904
69,PEDRO YANO & CIA LTDA,"AVENIDA MARECHAL TITO, 2614",São Miguel Paulista,BRANCA,3.609,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA MARECHAL TITO, 2614, São Miguel Paulista, SAO PAULO, SAO PAULO, BRAZIL",-46.4208837,-23.4942426,48424.50848471801,37568.08941918957,3484.7294068851197,112674.57792611966,1000992.4962326753,903285.6144504406,17342.04085579884,2682185.08560294
70,HAWAI AUTO POSTO LTDA,"AVENIDA ERMANO MARCHETTI, 800",Agua Branca,RAIZEN,3.659,NA,"NA","NA",2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA ERMANO MARCHETTI, 800, Agua Branca, SAO PAULO, SAO PAULO, BRAZIL",-46.69945420000001,-23.514446,50300.74181931621,35590.709296707464,11876.400987188465,98401.75340707852,1008396.3326808224,903004.6908678837,26141.491223436493,2667861.7062107343
71,CARREFOUR COMERCIO E INDUSTRIA LTDA,"AVENIDA MORVAN DIAS FIGUEIREDO, 3177 PARTE",Vila Guilherme,BRANCA,3.679,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA MORVAN DIAS FIGUEIREDO, 3177 PARTE, Vila Guilherme, SAO PAULO, SAO PAULO, BRAZIL",-46.59931659999999,-23.5223062,47502.72445604476,36932.59417428106,9122.602901946679,104042.1652604006,1005636.2417522155,904167.3649767985,17662.690356008367,2674359.9218746526
72,AUTO POSTO FLOR DE GOIAS LTDA,"RUA AURELIANO LESSA, 31 TERREO;",Vila Regente Feijo,BRANCA,3.679,3.02,FOB,STOCK,2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA AURELIANO LESSA, 31 TERREO;, Vila Regente Feijo, SAO PAULO, SAO PAULO, BRAZIL",-46.5741622,-23.5559813,47268.801476230015,38974.157401404074,5343.709385899045,108568.02141739217,1005774.5530840565,905764.2825318121,13190.620651382915,2678888.396098316
73,MAKRO ATACADISTA S.A,"RUA CARMINE GAETA, 184 VILA MARIA",Vila Maria,IPIRANGA,3.679,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA CARMINE GAETA, 184 VILA MARIA, Vila Maria, SAO PAULO, SAO PAULO, BRAZIL",-46.6022843,-23.5215894,47553.21837673115,36855.135158219404,9257.950002231559,103812.36959193466,1005701.4732169654,904116.0866141996,17926.37454487576,2674122.78800249
74,CENTRO AUTOMOTIVO LAGO VITORIA LTDA,"AVENIDA MARECHAL TITO, 1118",São Miguel Paulista,IPIRANGA,3.683,3.184,CIF,"NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA MARECHAL TITO, 1118, São Miguel Paulista, SAO PAULO, SAO PAULO, BRAZIL",-46.435279,-23.4954506,47980.22970884762,37610.827940411335,3079.1291953239233,111799.1561207331,1001266.9749975704,903381.1297712878,16735.01768688931,2681453.3449997623
75,AUTO POSTO SERRA DO MAR LTDA,"VIA ANCHIETA, 1778",Ipiranga,BRANCA,3.689,NA,"NA","NA",2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"VIA ANCHIETA, 1778, Ipiranga, SAO PAULO, SAO PAULO, BRAZIL",-46.6020251,-23.6171715,48916.48367982254,41183.59198261757,1852.7235637856113,112902.26465822337,1008261.9335522158,907962.1584371927,12440.836030194978,2682867.0777154732
76,AUTO POSTO HAVAI LTDA,"RUA MIGUEL MOTTA, 170",Água Rasa,PETROBRAS DISTRIBUIDORA S.A.,3.697,NA,"NA","NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA MIGUEL MOTTA, 170, Água Rasa, SAO PAULO, SAO PAULO, BRAZIL",-46.5697807,-23.5656839,47308.002860732995,39508.50962740848,4415.237104321786,109714.3107341753,1005899.9502070284,906200.6272279687,12122.994336375716,2680027.2532142643
77,AUTO POSTO TIQUATIRÃO LTDA,"RUA CORONEL MEIRELES, 1025 1033 - 1043",Vila Lais,PETROBRAS DISTRIBUIDORA S.A.,3.698,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA CORONEL MEIRELES, 1025 1033 - 1043, Vila Lais, SAO PAULO, SAO PAULO, BRAZIL",-46.5361614,-23.5141302,46990.89930145306,37261.293096647736,11009.869388532743,106951.8742294505,1003791.3160423466,904159.4823207128,14981.955819186795,2677275.745750766
78,CENTRO AUTOMOTIVO PORTAL DO LITORAL LTDA.,"RUA ANTONIO BEZERRA, 205",Vila Eliseu,BRANCA,3.699,NA,"NA","NA",2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA ANTONIO BEZERRA, 205, Vila Eliseu, SAO PAULO, SAO PAULO, BRAZIL",-46.6046764,-23.621286,49183.38528225242,41193.05286452498,2319.5837580993098,113166.02964585216,1008466.3740126743,908088.9227106159,12622.43095557414,2683090.341763048
79,CENTRO AUTOMOTIVO TREBBIANO LTDA,"RUA DIOGO LOPES, 40 74",Vila Bertioga,RAIZEN,3.699,NA,"NA","NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA DIOGO LOPES, 40 74, Vila Bertioga, SAO PAULO, SAO PAULO, BRAZIL",-46.5765919,-23.562324,47332.43053802011,39277.057698205244,4609.151447129646,109027.21983800652,1006002.7679186048,906011.9674834484,12887.411629415228,2679326.611380759
80,AUTO POSTO FERRACINI E SOUZA LTDA,"VIA ANCHIETA, 1954",Vila Moinho Velho,RAIZEN,3.699,3.035,FOB,"NA",2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"VIA ANCHIETA, 1954, Vila Moinho Velho, SAO PAULO, SAO PAULO, BRAZIL",-46.6019829,-23.6188437,48992.20602791554,41217.183387374214,1941.2571024487663,113065.5035628332,1008310.973534312,908024.7171883319,12400.052861356067,2683022.3409823636
81,GABRIELLA GAS-STATION COMÉRCIO DE COMBUSTÍVEIS LTDA.,"RUA CIRENE JORGE RIBEIRO, 600",Penha,PETROBRAS DISTRIBUIDORA S.A.,3.699,3.052,FOB,"NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA CIRENE JORGE RIBEIRO, 600, Penha, SAO PAULO, SAO PAULO, BRAZIL",-46.5298288,-23.5152708,46995.83643303951,37379.14304403832,10588.850839881774,107437.72236891284,1003664.5002738158,904232.7792510217,14639.27858063138,2677747.4920156635
82,AVIGNON COMÉRCIO VAREJISTA DE COMBUSTÍVEIS LTDA.,"AVENIDA CONDESSA ELIZABETH DE ROBIANO, 3280",Jardim América da Penha,IPIRANGA,3.699,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA CONDESSA ELIZABETH DE ROBIANO, 3280, Jardim América da Penha, SAO PAULO, SAO PAULO, BRAZIL",-46.5643642,-23.5270628,47093.45515951127,37601.360756744376,8684.573827241995,106446.99264926174,1004804.9722255727,904592.4599613178,15042.144234099133,2676818.077350791
83,AUTO POSTO ARAMINA LTDA,"AVENIDA ITABERABA, 3675",Itaberaba,RAIZEN,3.699,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA ITABERABA, 3675, Itaberaba, SAO PAULO, SAO PAULO, BRAZIL",-46.6818871,-23.4774043,49888.26475111914,34042.97041955069,14081.574211440522,95687.81956770811,1006932.8331385528,901629.0698771396,27172.6679856341,2665487.688632871
84,POSTO DE SERVICOS NOVA MOOCA LTDA.,"RUA TOBIAS BARRETO, 451",Nova Mooca,BRANCA,3.699,NA,"NA","NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA TOBIAS BARRETO, 451, Nova Mooca, SAO PAULO, SAO PAULO, BRAZIL",-46.5912667,-23.5536676,47457.91151006434,38655.895476265265,5562.9321346737515,107418.3857078166,1006192.7824934657,905543.6427781094,14645.351775483052,2677687.863716652
85,AUTO POSTO DUQUE SALIM MALUF LTDA.,"AVENIDA SALIM FARAH MALUF, 3400",Vila Bertioga,BRANCA,3.699,NA,"NA","NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA SALIM FARAH MALUF, 3400, Vila Bertioga, SAO PAULO, SAO PAULO, BRAZIL",-46.5773166,-23.5598219,47321.627959980746,39140.79309321293,4872.4522005271165,108753.54906978978,1005959.044479347,905902.5694769882,13128.65198217763,2679056.351457817
86,AUTO POSTO ARINELLA BROOKLIN LTDA,"AVENIDA VEREADOR JOSE DINIZ, 1709",Santo Amaro,RAIZEN,3.699,NA,"NA","NA",2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA VEREADOR JOSE DINIZ, 1709, Santo Amaro, SAO PAULO, SAO PAULO, BRAZIL",-46.68702649999999,-23.6297965,52390.186198021256,39384.93213179027,10561.735047910975,110148.65985466611,1011308.4240228503,907537.9567922094,20882.775982200317,2679135.031652964
87,POSTO NOSSA SENHORA DO AVISO LTDA,"AVENIDA DO CURSINO, 3691",Vila Moraes,RAIZEN,3.699,3.109,FOB,"NA",2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA DO CURSINO, 3691, Vila Moraes, SAO PAULO, SAO PAULO, BRAZIL",-46.6159981,-23.6335578,50111.88857788223,41126.90406845644,4067.453118342532,113797.2382897158,1009191.7410948847,908421.9896638175,13623.156542602095,2683560.2756916187
88,AUTO POSTO AGUIASELF LTDA.,"AVENIDA SÃO MIGUEL, 5700",Jardim Cotinha,PETROBRAS DISTRIBUIDORA S.A.,3.699,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA SÃO MIGUEL, 5700, Jardim Cotinha, SAO PAULO, SAO PAULO, BRAZIL",-46.4783823,-23.5072788,47305.6294386778,37594.12026623455,5889.298209612987,109960.68245530153,1002346.443556083,903965.3147619495,14716.85935604699,2680013.4003930753
89,TREVO DE TIQUATIRA SERVICOS AUTOMOTIVOS LTDA,"AVENIDA GOV CARVALHO PINTO, 2228",Penha,PETROBRAS DISTRIBUIDORA S.A.,3.699,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA GOV CARVALHO PINTO, 2228, Penha, SAO PAULO, SAO PAULO, BRAZIL",-46.5306003,-23.515028,46994.41119647824,37360.24497469335,10643.627982716926,107369.19215839061,1003677.4640331386,904219.3677442437,14690.717881386705,2677680.5556601905
90,AUTO POSTO TREZENTAO - EIRELI,"RUA SAO JOAO CLIMACO, 300",Sao Joao Climaco,ALESAT,3.699,NA,"NA","NA",2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA SAO JOAO CLIMACO, 300, Sao Joao Climaco, SAO PAULO, SAO PAULO, BRAZIL",-46.5950113,-23.6251955,49132.11187382391,41481.40236748274,1973.593281791783,114028.55673367069,1008293.6999275928,908326.3350032838,11581.101110518623,2684004.6981530986
91,SOMBRA DA PAINEIRA AUTO POSTO LTDA,"AVENIDA MAL TITO, 1936",Sao Miguel Paulista,BRANCA,3.699,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA MAL TITO, 1936, Sao Miguel Paulista, SAO PAULO, SAO PAULO, BRAZIL",-46.4275313,-23.494875,48207.34743073494,37599.712433648725,3228.186240483822,112274.91302217817,1001119.458882273,903334.359319482,17040.746095135382,2681853.8584005223
92,POSTO DE SERVIÇOS MONTE SANTO LTDA,"ESTRADA DE SAO MIGUEL, 6060",Ermelino Matarazzo,IPIRANGA,3.699,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"ESTRADA DE SAO MIGUEL, 6060, Ermelino Matarazzo, SAO PAULO, SAO PAULO, BRAZIL",-46.4751961,-23.505841,47333.12951002044,37579.52664083568,5554.144931570905,110042.68931661124,1002250.0396632189,903900.6851519966,14889.154777683296,2680068.314782275
93,AUTO POSTO CORONEL LTDA - ME,"RUA ILIRIA, 105",Moinho Velho,PETROBRAS DISTRIBUIDORA S.A.,3.699,3.229,FOB,"NA",2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA ILIRIA, 105, Moinho Velho, SAO PAULO, SAO PAULO, BRAZIL",-46.6008053,-23.6090612,48543.67823312041,41026.11699071138,1521.1723838990854,112183.80440934449,1007984.4898746235,907669.1370660384,12535.390438883758,2682196.22604168
94,AUTO POSTO 1010 LTDA,"RUA DO ACRE, 336",Vl Bertioga,IPIRANGA,3.699,NA,"NA","NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA DO ACRE, 336, Vl Bertioga, SAO PAULO, SAO PAULO, BRAZIL",-46.5824063,-23.5593126,47372.457948677256,39059.19445246482,4886.390223583695,108428.35745472947,1006087.998802699,905844.2389592414,13552.633769192818,2678715.477917503
95,AUTO POSTO TIQUATIRA LTDA,"RUA DOUTOR ANDRADE, S/N ESQUINA COM A RUA DR. VIRGILIO MACHADO",Vila Vidal,RAIZEN,3.699,NA,"NA","NA",2020-04-29,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA DOUTOR ANDRADE, S/N ESQUINA COM A RUA DR. VIRGILIO MACHADO, Vila Vidal, SAO PAULO, SAO PAULO, BRAZIL",-46.5299366,-23.5131728,46992.27030054871,37282.36390361296,10483.581125066466,107244.62664042323,1003619.4768359662,904139.4715131574,14862.4913272589,2677550.132160473
96,SOL DOURADO AUTO SERVICE LTDA,"RUA CAPITÃO PACHECO CHAVES, 685",Vila Prudente,RAIZEN,3.699,3.135,FOB,"NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA CAPITÃO PACHECO CHAVES, 685, Vila Prudente, SAO PAULO, SAO PAULO, BRAZIL",-46.5914551,-23.5816048,47707.563929582386,40082.63717281797,2540.5633101235985,110046.43075706992,1006933.4016416465,906682.3542676442,12853.888704639747,2680227.668310473
97,POSTO DE SERVIÇOS MALTA 01 LTDA,"AVENIDA PROFESSOR LUIS IGNACIO ANHAIA MELLO, 680",Quinta da Paineira,RAIZEN,3.699,NA,"NA","NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA PROFESSOR LUIS IGNACIO ANHAIA MELLO, 680, Quinta da Paineira, SAO PAULO, SAO PAULO, BRAZIL",-46.5864838,-23.5847923,47662.30891165173,40322.859253403476,2081.4217999665966,110611.00926261244,1006876.061210108,906851.7037472924,12237.753875891542,2680805.878261813
98,AUTO POSTO IMBÓ LTDA.,"AVENIDA REGENTE FEIJO, 752",Vila Regente Feijo,ALESAT,3.699,NA,"NA","NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA REGENTE FEIJO, 752, Vila Regente Feijo, SAO PAULO, SAO PAULO, BRAZIL",-46.571193,-23.5581136,47259.951855561994,39110.37731387036,5178.2721484171525,108930.49157363208,1005746.712096693,905874.2525910697,12809.322888513088,2679254.778352016
99,ARGETAX ADMINISTRACAO E PARTICIPACOES EM EMPREENDIMENTOS COMERCIAIS LTDA,"RUA REGINA ARAGAO, 38",Vl Moinho Velho,RAIZEN,3.749,NA,"NA","NA",2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"RUA REGINA ARAGAO, 38, Vl Moinho Velho, SAO PAULO, SAO PAULO, BRAZIL",-46.6061768,-23.6127289,48850.963657923545,40969.11670057176,2099.8312071572577,112265.30784220574,1008254.5009387195,907756.2365458774,12962.231068800766,2682221.740072274
100,AUTO POSTO DC-10 LTDA,"AVENIDA CORIFEU DE AZEVEDO MARQUES, 795",Butanta,PETROBRAS DISTRIBUIDORA S.A.,3.777,NA,"NA","NA",2020-04-28,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA CORIFEU DE AZEVEDO MARQUES, 795, Butanta, SAO PAULO, SAO PAULO, BRAZIL",-46.7219135,-23.5722421,52007.083623080034,37516.63906823345,11886.290606578157,103098.37869341414,1010691.889089184,905046.829661403,25547.140380795943,2671861.5385202933
101,POSTO DE SERVICOS EL AMAN LTDA,"AVENIDA SALIM FARAH MALUF, 4310",Vila Oratorio,IPIRANGA,3.788,NA,"NA","NA",2020-04-27,SAO PAULO,Gasolina,R$/l,2020-04-26,2020-05-02,SAO PAULO,3550308,"AVENIDA SALIM FARAH MALUF, 4310, Vila Oratorio, SAO PAULO, SAO PAULO, BRAZIL",-46.5745656,-23.5671501,47352.66075408064,39544.715603388075,4124.288130302924,109589.5255855741,1006070.2734557511,906227.0367002941,12378.911369846224,2679884.2506366656
